address,degree,in_degree,out_degree,pagerank,core,hub,authority,betweenness,value_in,value_out,value_net
0x356dd6750bc86e013abc1552fbdb235d83deb3af,1,1,0,2.4461249738865938e-05,1,0.0,-1.4972243639722884e-27,,1.09,0.0,1.09
0x2d5ce82e8638935ec9d959ef3a36720aab19b236,1,1,0,2.446168847170705e-05,1,0.0,-7.629812513812201e-27,,1.2917,0.0,1.2917
0x4a859182008ea436cdff7d4354eb136e8df551ae,1,1,0,2.4471034014771522e-05,1,0.0,-2.5516602907026354e-26,,5.58815529,0.0,5.58815529
0x8597fa4f8e4f1af2b0c2ccc99490f64c4403b131,1,1,0,2.4471277296612782e-05,1,0.0,-2.28406373171606e-26,,5.7,0.0,5.7
0xe8665cfabe692bf55f5f0823a83216e0c6494808,1,1,0,2.4460602905793788e-05,1,0.0,-2.6832619648210857e-27,,0.79262944,0.0,0.79262944
0x488dd4344caf13c1630d48a0a97a9cb142cdfab4,1,1,0,2.4459148897848272e-05,1,0.0,-7.070055498690113e-28,,0.12417389,0.0,0.12417389
0xd1528d63054a4f475a0b44aad76af6e8ed8b04d4,1,1,0,2.446152830135315e-05,1,0.0,-1.11640456975237e-26,,1.21806439,0.0,1.21806439
0x27089b872da70fc74d61a23916f2ccaa5ef7e456,1,1,0,2.445918430384957e-05,1,0.0,-1.1686009482665054e-27,,0.1404512,0.0,0.1404512
0x98411e255e47cb61c175817c5a8ecc0f3ced4220,1,1,0,2.446439813978688e-05,1,0.0,-1.5482294954741215e-26,,2.53742405,0.0,2.53742405
0x5c9a6b8ec64e77378efb1fe254e7e1f4ab8f4cee,1,1,0,2.4459817575770086e-05,1,0.0,-2.979731963405348e-27,,0.43158725,0.0,0.43158725
0x88d55e9da435653df570598367d9d1893dbaf6d1,1,1,0,2.4463424914082174e-05,1,0.0,-1.136578515873598e-26,,2.09,0.0,2.09
0x05374510acdbeca6c6baa18f1a67c1ca1fce1a59,1,1,0,2.445978248338555e-05,1,0.0,-5.695207281807417e-28,,0.41545412,0.0,0.41545412
0x40f087eb766c70995502cd49e1724deb96b2b268,1,1,0,2.4459357336427813e-05,1,0.0,-4.349258306629868e-28,,0.22,0.0,0.22
0x0a3260db7f3fc3c86eae69bebed813b9ef988493,1,1,0,2.446357717634731e-05,1,0.0,-4.8754757474770595e-27,,2.16,0.0,2.16
0x307a1d66ab5d99d2ee283790d57a136a86a2406b,1,1,0,2.445907610321697e-05,1,0.0,3.690456357227385e-28,,0.09070779,0.0,0.09070779
0xb41f6efd2c2b94323e39cccce9456d918c496b12,1,1,0,2.4459076521307395e-05,1,0.0,-3.2234659798681914e-28,,0.0909,0.0,0.0909
0xf1d095d5ba6c3d6ebb4e31b5abfcdb28db933c17,1,1,0,2.4466997623191535e-05,1,0.0,-8.235273161339614e-27,,3.73249256,0.0,3.73249256
0x6a82e8b601ae11dae2d9c046b3e1c44ef1ea58c2,1,1,0,2.4459110877830156e-05,1,0.0,-5.067056046599674e-28,,0.10669483,0.0,0.10669483
0xe24fc30c7124521c890baa98ac8911fbbe44a00b,1,1,0,2.4460675131790787e-05,1,0.0,-5.605307345569803e-27,,0.82583412,0.0,0.82583412
0xbb131c1704046232c30067dee33c8ddf39112f50,1,1,0,2.4491484674371607e-05,1,0.0,-9.506798114364745e-28,,14.99,0.0,14.99
0x5a2d756f54f8b0cadd5c84b89e4d787ecfa0702b,1,1,0,2.4461434575706792e-05,1,0.0,-5.760822140428197e-27,,1.17497561,0.0,1.17497561
0xaf4f1c2b0b9624f7af62be02d5b0fb382c1e202a,1,1,0,2.446018390300998e-05,1,0.0,-3.677040018454347e-27,,0.6,0.0,0.6
0x5560785f12f78f551ef0dfffca12cc0aa1504a9e,1,1,0,2.4461032221344315e-05,1,0.0,-7.596558995588353e-27,,0.99,0.0,0.99
0x4fc9247b6b2401219100b5226c5ba58322984b49,1,1,0,2.446086208190137e-05,1,0.0,-3.301378510044101e-27,,0.91178127,0.0,0.91178127
0x081c4cccbb37ffe154a228b3d42e5d0e3a99e1ac,1,1,0,2.4459915297148056e-05,1,0.0,-2.2617956384247284e-27,,0.476513,0.0,0.476513
0x688ac99f7f7b278454c1dc5cbfb513a2346f0b3f,1,1,0,2.4469957356309526e-05,1,0.0,-2.5423455238131247e-26,,5.09317978,0.0,5.09317978
0x69ab10e012b7fbd158120ad4395ea62868ad4ad3,1,1,0,2.4461348401311712e-05,1,0.0,-9.617213600341457e-27,,1.13535839,0.0,1.13535839
0xecbb3f4dedabf93bcb39e2721c9d9516292877f8,2,1,1,2.4470842261569535e-05,2,0.0,-1.572690066390133e-26,,5.5,0.0,5.5
0xce62d959412dd27d2b1b3e33e8119f1384973ba2,1,1,0,2.4459291117438194e-05,1,0.0,-1.0370397497052465e-27,,0.18955694,0.0,0.18955694
0x4367f8b1d79848aac88a88727937768b9b824df5,1,1,0,2.4460943392778684e-05,1,0.0,-7.728987255495926e-27,,0.94916257,0.0,0.94916257
0x7fad420859da41538ca8afd455babfad4afa48b1,1,1,0,2.446021502709186e-05,1,0.0,-3.1895326813846315e-27,,0.61430877,0.0,0.61430877
0x49592afecea06aa08214fd0921e58ee1b7155692,1,1,0,2.4459327359315827e-05,1,0.0,-1.9797167742634598e-27,,0.20621853,0.0,0.20621853
0xa7d63a5c193ad9cd82541bf6557de0833ef54aaf,1,1,0,2.4460432908368034e-05,1,0.0,-4.814116971754766e-27,,0.714476,0.0,0.714476
0x020fb3b91b84ef1c89ce74d70f650849532e7d22,1,1,0,2.4459074563649703e-05,1,0.0,-4.700770555808029e-28,,0.09,0.0,0.09
0x7659455bd792504269ed1b23306a3783f50d29d1,1,1,0,2.4460475325655114e-05,1,0.0,-3.722284747303631e-27,,0.73397663,0.0,0.73397663
0xd49dc3ef6a4e4d362b76400d85a10824ca658808,1,1,0,2.449972480646399e-05,1,0.0,-8.269412326237848e-26,,18.778261299999997,0.0,18.778261299999997
0xa19b6dd090f9d65713dd473ada05187fa972d4a5,1,1,0,2.4491528177875934e-05,1,0.0,-3.780640681341252e-26,,15.01,0.0,15.01
0x0e0fd972e28a516d50d87c189bd389622d8ddbf5,1,1,0,2.4463185644808387e-05,1,0.0,-1.5193117991176705e-26,,1.98,0.0,1.98
0xcd2a19659d9754a2886a1a3fc18627a971667c05,1,1,0,2.4475414479874063e-05,1,0.0,-2.7286389797336366e-26,,7.602,0.0,7.602
0xdf575fe6562a87357c23ddd2bb0c5c5fc86b9e54,1,1,0,2.4460526678192198e-05,1,0.0,-6.949301262606367e-27,,0.75758509,0.0,0.75758509
0x6092970a09af52a1973431e1001d50fcd3fde0ce,1,1,0,2.4462194456920026e-05,1,0.0,-1.82507729979793e-27,,1.52431814,0.0,1.52431814
0x5117e8756dd5e8436694730af2be6fad60b7aa26,1,1,0,2.446322914831271e-05,1,0.0,-6.887060353761059e-27,,2.0,0.0,2.0
0xf014c78836bcb0eb10bd1c9d780e98bbefdcd7f0,1,1,0,2.4461053973096478e-05,1,0.0,-3.4435301768805295e-27,,1.0,0.0,1.0
0xf64172b8d44ac8cad1ac691fd002d68ad6e77437,1,1,0,2.4459748867966733e-05,1,0.0,-1.3774120707522117e-27,,0.4,0.0,0.4
0x08f1fa3dbbd274dd0acdfdae76c7456bbdf969e5,1,1,0,2.4459232343507797e-05,1,0.0,-1.5346399859919013e-27,,0.16253662,0.0,0.16253662
0xcf7412d7f32e41c45da70f767bb63d7f196b10eb,1,1,0,2.4459293906143334e-05,1,0.0,-1.7464147336093023e-28,,0.190839,0.0,0.190839
0x18f891aa48b9737b13208fec7c72f0ce6f88e2ba,1,1,0,2.446140569892894e-05,1,0.0,-6.86649916934986e-27,,1.1617,0.0,1.1617
0x2bea9772fc53f25b5f1ea41152311423da2be15d,1,1,0,2.4459800590849153e-05,1,0.0,-7.174094805902976e-29,,0.42377872,0.0,0.42377872
0x5d7610a215b96054a4400f0fee13b95e5a29ff11,1,1,0,2.446320478126038e-05,1,0.0,-2.9310651344243875e-27,,1.98879766,0.0,1.98879766
0x2b9e60d69038a924b637e40300e9b84a8fe4fda8,1,1,0,2.445914817157902e-05,1,0.0,-1.2945247897251203e-28,,0.12384,0.0,0.12384
0x99cfeb60e28bacc0f919375c7d6c3ee055039a03,1,1,0,2.4480630550042592e-05,1,0.0,-9.883486419900457e-26,,10.0,0.0,10.0
0xb53bb09e345a79289fe3cb2ced49adda8d95d1d8,1,1,0,2.4462166449276936e-05,1,0.0,-1.7125917576442617e-26,,1.5114421,0.0,1.5114421
0xf78d52f79ce4cd1db56378dc95c7733565dea4e3,1,1,0,2.4461053973096478e-05,1,0.0,-3.4435301768805295e-27,,1.0,0.0,1.0
0x4ba401e33ac46ca3e28a57ac4765d1007ebe7dba,1,1,0,2.4461053973096478e-05,1,0.0,-3.4435301768805295e-27,,1.0,0.0,1.0
0x7aead079ed9e417a261759c6b8b961c43f89365f,1,1,0,2.4461467256387562e-05,1,0.0,-8.275936515253982e-27,,1.19,0.0,1.19
0x72f3986418b1cd91f2da70ef9da221b9bb7fc7ea,1,1,0,2.4476564511607474e-05,1,0.0,-2.2184144891484986e-26,,8.13070763,0.0,8.13070763
0x605a7a8f9b8c47a217e2e8f1ef2b773826a4cd5f,1,1,0,2.4463693030986463e-05,1,0.0,-1.640273349534117e-26,,2.21326221,0.0,2.21326221
0x12ab327006cf0c2be11be1d0ea0dd26b5315d47e,1,1,0,2.446140674510121e-05,1,0.0,-1.004444132866315e-26,,1.16218096,0.0,1.16218096
0x0bbe2a35970384278a1cde221abeebca5781476a,1,1,0,2.4464701423183928e-05,1,0.0,-5.722478549757027e-27,,2.67685346,0.0,2.67685346
0x4567dcf6c3fd817aa3aba51abc3c21e11c6e8577,1,1,0,2.4481991934242015e-05,1,0.0,-5.925991409631046e-26,,10.62587335,0.0,10.62587335
0x88201718a6e14cdb6fb369a6c143eb43954b9f39,1,1,0,2.4482783973506668e-05,1,0.0,-6.457543902124759e-26,,10.99,0.0,10.99
0x276e2bb25a7395d006289cd81d863f1ca29cb810,1,1,0,2.4459205074162676e-05,1,0.0,-9.192600046135868e-28,,0.15,0.0,0.15
0xb5ad60a595a96df3d74c0fd46f850f849bc6b6be,1,1,0,2.446030744758958e-05,1,0.0,-2.835365530055074e-27,,0.65679753,0.0,0.65679753
0x0171a1ec00dd74880a9ee0eeb061c6a504a04ed2,1,1,0,2.44594225916843e-05,1,0.0,-8.608825442201324e-28,,0.25,0.0,0.25
0xb005c728adcf3afd78c7f90058de16e1a8cc58fb,1,1,0,2.445923538507705e-05,1,0.0,-1.327005825989712e-27,,0.16393493,0.0,0.16393493
0x9cecd2f980ae8fa348b187bfdd0afb15871d5d88,1,1,0,2.4459111173915008e-05,1,0.0,-4.5444236037762205e-28,,0.10683095,0.0,0.10683095
0xb9f7106da806f792b27356159857eb481845e479,1,1,0,2.4460510179292417e-05,1,0.0,-9.670614624791293e-28,,0.75,0.0,0.75
0x3cabe2a2d9c5a2a169a6ac3b7e3db983d9032338,1,1,0,2.4459118067154026e-05,1,0.0,-2.174629153314934e-28,,0.11,0.0,0.11
0xab9ff5a10a0958245250e61676d30d1a8fec82a9,1,1,0,2.4469754673961417e-05,1,0.0,-4.9417432099502283e-26,,5.0,0.0,5.0
0xe5c4f61542983b7e5f52ad651b4153c9d2154128,1,1,0,2.445977708555774e-05,1,0.0,-2.4146436848367053e-27,,0.41297256,0.0,0.41297256
0x917f56160cb47c566219810db951548c8115a6b6,1,1,0,2.445994298604097e-05,1,0.0,-4.120200954232046e-27,,0.4892425,0.0,0.4892425
0xda83bb617855e1051115b3c00da1e6070635d88a,1,1,0,2.445940272000133e-05,1,0.0,2.0103248637415213e-28,,0.24086433,0.0,0.24086433
0xa10b9ae1cacbb5fcf7cfaf058d905b404e34839e,1,1,0,2.4468688838105463e-05,1,0.0,-7.576107643887479e-26,,4.51,0.0,4.51
0xd7255e09743f65fb87e204b478a2efd127644587,1,1,0,2.446090171083134e-05,1,0.0,2.925550163337353e-27,,0.93,0.0,0.93
0xea922570477763b1b0c8785019cad1622b4fa72e,1,1,0,2.446136990011275e-05,1,0.0,-7.310373251726791e-27,,1.1452421,0.0,1.1452421
0x2c89616dc8dd4afca6129fab9541dd692c1387fb,1,1,0,2.4459307450546122e-05,1,0.0,5.070961244850098e-28,,0.19706581,0.0,0.19706581
0xddb9bbc08e532797e667251a88e20a7dad051964,1,1,0,2.4459241445702503e-05,1,0.0,-1.7626697889525874e-27,,0.1667212,0.0,0.1667212
0x604aa74fcf6e088047577dbb514d1b4d36a6e914,1,1,0,2.4461249738865938e-05,1,0.0,-1.4972243639722884e-27,,1.09,0.0,1.09
0x26c6585765f69941738b5a9942097b815f753f86,1,1,0,2.446003599109528e-05,1,0.0,1.5858083844296741e-27,,0.532,0.0,0.532
0x902ac3ff6399246abda5e7e97ceb59dbdcff8e1e,1,1,0,2.4459389666687854e-05,1,0.0,-1.1817560070374542e-27,,0.23486329,0.0,0.23486329
0x49675f307a095fef2413840b8138c9ff588de60c,1,1,0,2.4459593693141985e-05,1,0.0,-1.8199142532681455e-27,,0.328661,0.0,0.328661
0x06a18c3e35688755ad666c03a37147359a7a6edf,1,1,0,2.4471292679517168e-05,1,0.0,-2.3245498552109404e-26,,5.70707203,0.0,5.70707203
0x7e6bfb6dd9f03b03b0ca275ee23ae483fb695ab5,1,1,0,2.4459248577667e-05,1,0.0,-2.6274932181896033e-28,,0.17,0.0,0.17
0x4ba9e67b3083d6355c08c055140624340fcbacd2,1,1,0,2.446000656314978e-05,1,0.0,2.0721540544431116e-27,,0.518471,0.0,0.518471
0x55876753877d3de416bf2d9db8b7e2f22089b43e,1,1,0,2.446407563610659e-05,1,0.0,-9.245204256734858e-28,,2.38915844,0.0,2.38915844
0x67de39e52ee4594924413ade1ab2df79f3cf76e8,1,1,0,2.4623270575231662e-05,1,0.0,-3.2636825881002973e-25,,75.57633799999999,0.0,75.57633799999999
0x58426050bd6e8148f3ba0a672d7c16441cd43035,1,1,0,2.4460196087863005e-05,1,0.0,-5.126499935980775e-27,,0.60560178,0.0,0.60560178
0x64326ae90693d463bc50d36e6c6f9603d989d664,1,1,0,2.4459150431673073e-05,1,0.0,4.5042648418872936e-30,,0.12487904,0.0,0.12487904
0x33117214cb40951ced10522b11060e5db879f959,1,1,0,2.447500834042393e-05,1,0.0,-3.316600261472463e-26,,7.41528426,0.0,7.41528426
0xb19e808ce4770e0abaa0da1fe87382a101107df8,1,1,0,2.4459152965164905e-05,1,0.0,-4.382776324776906e-28,,0.12604377,0.0,0.12604377
0x367e1d232b942544d9011635b6a1ec1ed642d812,1,1,0,2.445969741819932e-05,1,0.0,-7.190582647255277e-28,,0.37634684,0.0,0.37634684
0x33e53c3a2cbe4596f8eff4afea4360bcd4f1db26,1,1,0,2.4463505093215817e-05,1,0.0,-1.6352014145977878e-26,,2.126861,0.0,2.126861
0x41c4e3e78dc54443ebc0e08d6923bc6eb058d685,1,1,0,2.446146030017722e-05,1,0.0,-1.6967361891660607e-26,,1.186802,0.0,1.186802
0x7141b54b8407798c3d67d0a39d67787669841312,1,1,0,2.447732754647674e-05,1,0.0,6.749050158708284e-27,,8.4815,0.0,8.4815
0x594ca4e3410210c3cc5fa0bb5c861e0feb10b7bf,1,1,0,2.4477559855189833e-05,1,0.0,-1.8620660688618487e-26,,8.5883,0.0,8.5883
0xa2f449637749f3cc8e156c7c4ed0f041041b6182,1,1,0,2.4461032221344315e-05,1,0.0,-7.596558995588353e-27,,0.99,0.0,0.99
0x4f9f2580bb23512b4c93147b90099e083c9f4d60,1,1,0,2.4469732922209254e-05,1,0.0,2.052261853307677e-26,,4.99,0.0,4.99
0x8b88e00bff41742f9ae40594f11629bd7b61ebbb,1,1,0,2.4465376046251135e-05,1,0.0,-1.6041451010145442e-26,,2.987,0.0,2.987
0xd14ec63153af83f33bb6428d2a5f8c52837f024a,1,1,0,2.446585144356292e-05,1,0.0,-2.3310840108446465e-26,,3.20555587,0.0,3.20555587
0x542767dd568d158db66419fb2e5c348a457da709,1,1,0,2.4460021541732593e-05,1,0.0,-1.5316954277509301e-27,,0.52535715,0.0,0.52535715
0x6968d3aa40453a4829864e0c53d0e768e962206e,1,1,0,2.4465404323528946e-05,1,0.0,-3.868245849916517e-27,,3.0,0.0,3.0
0x7f5cf2ea6b1d4c4a26d0943f5c35e6d55805cd5e,1,1,0,2.4459205074162676e-05,1,0.0,-9.192600046135868e-28,,0.15,0.0,0.15
0xbb55abb172b7003f1f7fc9bcfe65ff81511efc8a,1,1,0,2.4498916301884264e-05,1,0.0,-8.683073681492196e-27,,18.406565,0.0,18.406565
0xed8e3724ebc2a687e6664c84f3579a2502375520,1,1,0,2.4502382302204945e-05,1,0.0,-1.9766972839800913e-25,,20.0,0.0,20.0
0x5d5b6d1ea4707febbd99faeb341d729809e933a4,1,1,0,2.4459112715961975e-05,1,0.0,5.393026489844631e-29,,0.10753988,0.0,0.10753988
0xf26cc2924082792b525cdaa24b4e895eba772320,1,1,0,2.445979237147106e-05,1,0.0,-1.1212997371114736e-27,,0.42,0.0,0.42
0x573de5a701f882be5fbe5761223c9e8851e498f6,1,1,0,2.4478448636329304e-05,1,0.0,-6.026381975885149e-26,,8.99690209,0.0,8.99690209
0x07fc75de89b9fd618ca1252434bb61415257a3f6,1,1,0,2.4459901130231873e-05,1,0.0,1.9330318365517974e-27,,0.47,0.0,0.47
0x321161f7b201bbb0c87d94aa8ee3c83c5ca0b8a7,1,1,0,2.4460954022142155e-05,1,0.0,5.7098281188785696e-28,,0.95404924,0.0,0.95404924
0xfecba0814bb39ae61026b31ce69d879725584721,1,1,0,2.4504557477421184e-05,1,0.0,-2.850864253614737e-25,,21.0,0.0,21.0
0xa2c2501877e29afc32266426ffcb5c1d77a3de6f,1,1,0,2.4471929849177653e-05,1,0.0,-7.736491699833034e-27,,6.0,0.0,6.0
0xef4c3628bcb131724c3321ff1aa698d3aeb36e9b,1,1,0,2.4466470159384904e-05,1,0.0,-4.196147800358519e-26,,3.49,0.0,3.49
0xa92783447f814325fb212826f6f22e3d769ae0f8,1,1,0,2.4459074563649703e-05,1,0.0,-4.700770555808029e-28,,0.09,0.0,0.09
0x68aa738c1a88be9c1fa4fbbad111f03b281031c3,1,1,0,2.4461267216094275e-05,1,0.0,-5.484237428482941e-27,,1.09803486,0.0,1.09803486
0x1cfd5c8828a6462d23b84914e66ec48de4ab2ef2,1,1,0,2.449334962955703e-05,1,0.0,6.759502430603862e-26,,15.847381590000001,0.0,15.847381590000001
0x28eecbe992e424f93313a70b6d728591611f32b0,1,1,0,2.4459138176061604e-05,1,0.0,-1.1180105944179836e-27,,0.11924473,0.0,0.11924473
0xff386ffb9aed4115bbf8044f5ec9e8ee064d4382,1,1,0,2.452726630667868e-05,1,0.0,-3.1691320078491476e-25,,31.44,0.0,31.44
0xb554557ff65522ba45bcf875679021709ca99411,1,1,0,2.449150642612377e-05,1,0.0,-1.9229287061056862e-26,,15.0,0.0,15.0
0xec0d85fc238bb2ba555009921588470160105cd7,1,1,0,2.447155697474736e-05,1,0.0,-5.45696492737776e-26,,5.82857729,0.0,5.82857729
0x583db0f025df4b72570a39bd0b3d4730fad9f78a,1,1,0,2.445910684868785e-05,1,0.0,-7.101617617369182e-28,,0.1048425,0.0,0.1048425
0x3fa7f5deed17ecf648c0b08d76dfc5127b136bd0,1,1,0,2.4466464404436825e-05,1,0.0,-2.855798532627054e-27,,3.48735426,0.0,3.48735426
0xe9240a7bf23057ad869735bedc6cc87e9c4688c2,1,1,0,2.446111922835296e-05,1,0.0,-7.084334328306876e-27,,1.03,0.0,1.03
0xefff4fee05de0c48a39e9dcab816ac1e1dc39666,1,1,0,2.4484980900475063e-05,1,0.0,-1.5472983399666068e-26,,12.0,0.0,12.0
0x3bc7ffa57ad8cec180042d32e2f444b0069e364d,1,1,0,2.4463321194832558e-05,1,0.0,-7.447499503103427e-27,,2.04231683,0.0,2.04231683
0x667a4f50d05efb03620ae9ad77147853137a5688,1,1,0,2.4474937248606795e-05,1,0.0,-2.728939934255969e-26,,7.382601,0.0,7.382601
0x04267735abcf3b73a9898332b264be832a66687c,1,1,0,2.4459074563649703e-05,1,0.0,-4.700770555808029e-28,,0.09,0.0,0.09
0x93ad4c2bca763c9b922693b521d9d3a637b726fa,1,1,0,2.4483498100540027e-05,1,0.0,-1.6090820202395513e-26,,11.31830782,0.0,11.31830782
0x4ac794589ae3d4fe6fbeeddb10aee7ba5cce4601,1,1,0,2.445997296441456e-05,1,0.0,-5.017098235509351e-28,,0.50302455,0.0,0.50302455
0xa312a3880da3f9df4409098f0f1ec058ac3b595c,1,1,0,2.447221475256164e-05,1,0.0,-4.702885542597003e-27,,6.13097951,0.0,6.13097951
0xd0c330d1ab6056508e583840e183906c6e27d4bb,1,1,0,2.4524112302615135e-05,1,0.0,3.1369534321939603e-26,,29.99,0.0,29.99
0x157d28f237af47674c843ae245441b8952a4d91f,1,1,0,2.4480225456721234e-05,1,0.0,-9.030318389834245e-26,,9.8137652,0.0,9.8137652
0x3d75ddaaf411db862bd91ecb3cdeed7859605bb8,1,1,0,2.446018394000971e-05,1,0.0,-1.1568706948120792e-27,,0.60001701,0.0,0.60001701
0xa1b312e9d21b9bf1f631e7a765223af4279c4c5a,1,1,0,2.4467557746993018e-05,1,0.0,-2.1158321866592477e-26,,3.99,0.0,3.99
0x94789ec27cee9fb11af6f8cfe6ced84391822e78,1,1,0,2.4459074563649703e-05,1,0.0,-4.700770555808029e-28,,0.09,0.0,0.09
0x1b0576bcd76ed2cd4505563dd0f76cee2539d63c,1,1,0,2.445907884743977e-05,1,0.0,-7.403244860836118e-28,,0.0919694,0.0,0.0919694
0x931a647e73aab75400b5f3840b352f62b0af455a,1,1,0,2.450231704694846e-05,1,0.0,-9.083663670061212e-26,,19.97,0.0,19.97
0xd9fc7a3028e640939a555df1e552a373157b7e9b,1,1,0,2.4459469111373588e-05,1,0.0,-1.7181034433137162e-27,,0.27138664,0.0,0.27138664
0xb6a1bf0e74552a8341e40babaa4cfbd67fd651c3,1,1,0,2.448999250417327e-05,1,0.0,-4.818645900085485e-26,,14.304,0.0,14.304
0x98f231ea1a0a05cecf2f730fdc5f17ef4514bc59,1,1,0,2.446322914831271e-05,1,0.0,-6.887060353761059e-27,,2.0,0.0,2.0
0xd880cc3ed0e591724dded4d0137e70b993250c0e,1,1,0,2.4465404323528946e-05,1,0.0,-3.868245849916517e-27,,3.0,0.0,3.0
0x2866cd4ccef35132fcb64e7ce76244e0da451e46,1,1,0,2.4465836960028234e-05,1,0.0,-1.9428835690213353e-27,,3.19889731,0.0,3.19889731
0x82c6888bc87aa3514c1485e6eb72751aa7d32a78,1,1,0,2.4469964271387306e-05,1,0.0,-2.986220468848503e-26,,5.09635887,0.0,5.09635887
0xe303b6e9d7045af1f80617c7d668e8ff0dcd97b5,1,1,0,2.446757949874518e-05,1,0.0,-1.3774120707522118e-26,,4.0,0.0,4.0
0x8a60b027044591950d33a7336ee6f3b30acca78e,1,1,0,2.445950959869295e-05,1,0.0,1.2599319064597545e-27,,0.29,0.0,0.29
0x280a39ae47aef6d05be93bdc351aea22b342a434,1,1,0,2.4460194644329723e-05,1,0.0,-2.9861856902849395e-27,,0.60493814,0.0,0.60493814
0x58eb94518667eaa659b99529c64301b9b21ee43e,1,1,0,2.446322914831271e-05,1,0.0,-6.887060353761059e-27,,2.0,0.0,2.0
0xe078745dca89f27ca766d1b6eb20a04b7d3d3259,1,1,0,2.4459465631006233e-05,1,0.0,-1.0857761894083279e-27,,0.2697866,0.0,0.2697866
0x34059cd387baa4cb1ba1aacf746001f4ede12f90,1,1,0,2.4459936267316257e-05,1,0.0,-3.1220881847793924e-27,,0.48615368,0.0,0.48615368
0x96127df676468bcf8ee90993f116826de1729c40,1,1,0,2.446281997303579e-05,1,0.0,-1.6869334977518705e-26,,1.81188859,0.0,1.81188859
0x4625748f23c542fd1f37f0a4b708358845317ca7,1,1,0,2.4463946269627017e-05,1,0.0,-2.3443448624706955e-26,,2.32968439,0.0,2.32968439
0x2ead49b48c1b8e02d0664352d1809533a719cbfc,1,1,0,2.4459955699526825e-05,1,0.0,-7.9627032231835245e-28,,0.49508731,0.0,0.49508731
0x5d2762368dd35544545eca46a83ce9032ce4f30b,1,1,0,2.4459074563649703e-05,1,0.0,-4.700770555808029e-28,,0.09,0.0,0.09
0x1329e5677b13655a1a13c310eebd57bb0704e340,1,1,0,2.4462568747933177e-05,1,0.0,-9.199527641439069e-27,,1.6963921,0.0,1.6963921
0x51d7b5a3608e2326ccba3da6213dc30086c8e4c7,1,1,0,2.446322914831271e-05,1,0.0,-6.887060353761059e-27,,2.0,0.0,2.0
0xe345d5e98ce0b619759a5e9305d231c677a4e3aa,1,1,0,2.446863143429618e-05,1,0.0,-1.9167104567297953e-26,,4.48360957,0.0,4.48360957
0xa3bfec9dde4176ac7018db58fbbbda258847262f,1,1,0,2.445927688061188e-05,1,0.0,-9.896902675348913e-28,,0.1830118,0.0,0.1830118
0x8375a41c445df074709eefa1f4aefee5b8b15c59,1,1,0,2.4549811288296303e-05,1,0.0,-9.692852120298498e-26,,41.804673820000005,0.0,41.804673820000005
0xf6a1b992b36af371b2c9ea00fa7181921fdca4f0,1,1,0,2.4461970143389717e-05,1,0.0,1.673910905240206e-27,,1.42119379,0.0,1.42119379
0xbf7753c2499cef311c2462907bf1531bcab36677,1,1,0,2.445964379893389e-05,1,0.0,-2.6745752422614856e-27,,0.35169629,0.0,0.35169629
0xd444bf7e4bf0adb527a5f48a7dae0745c539f69d,1,1,0,2.4460921396167046e-05,1,0.0,-2.38950702646167e-27,,0.93905,0.0,0.93905
0xf8fddb213325e51844ba422401a423521fec3dbc,1,1,0,2.446016215125782e-05,1,0.0,-2.992638842328844e-27,,0.59,0.0,0.59
0xd6a9117956af38050d0842a5fd5f4f108bd3aef5,1,1,0,2.445950971180206e-05,1,0.0,-3.6088739907456674e-28,,0.290052,0.0,0.290052
0x1d9a0994a6ece560ce8aee01e69dfd507f684146,1,1,0,2.4459944633736197e-05,1,0.0,-2.6529500824960292e-27,,0.49,0.0,0.49
0x076783eb917d25ba9b4482d68ebb9a9d82aff820,1,1,0,2.4474083272641725e-05,1,0.0,-2.5026567716508993e-26,,6.99,0.0,6.99
0x29a1bb3c5e99595c0fe79ba636b7ea18aa81ef8e,1,1,0,2.4461032221344315e-05,1,0.0,-7.596558995588353e-27,,0.99,0.0,0.99
0x9ea5cfc32c825ac2ab145ec90e6e3829f095c3c4,1,1,0,2.4460039215575018e-05,1,0.0,-2.2386270807436815e-27,,0.5334824,0.0,0.5334824
0x3c244f22cc2e33db57172d62d6d1e91ed644239a,1,1,0,2.446972012171639e-05,1,0.0,-4.9218271382270937e-26,,4.98411519,0.0,4.98411519
0x0d24daed4b6d4c87523088cc1a206b3aa6f995c3,1,1,0,2.446211980895243e-05,1,0.0,-2.8746364347245e-27,,1.49,0.0,1.49
0xb9925ebab52f0c8c460304e30e621c4ae338e6ad,1,1,0,2.4461032221344315e-05,1,0.0,-7.596558995588353e-27,,0.99,0.0,0.99
0xbde8caa38dae4a1d34b88183713907d221f319e2,1,1,0,2.44711527174981e-05,1,0.0,-3.21714005844625e-26,,5.64272686,0.0,5.64272686
0xfe036c0629ee6947180b639e55d9fbc1e7fdccdc,1,1,0,2.4463424914082174e-05,1,0.0,-1.136578515873598e-26,,2.09,0.0,2.09
0x8a918b86e37af9a58a9ecf18ea25a2256fe8fda3,1,1,0,2.4459844352546774e-05,1,0.0,-1.5639397441411445e-27,,0.44389742,0.0,0.44389742
0x925e87490f9b7544f228f1a15db0ff3ceb2f17dd,1,1,0,2.4465551849132533e-05,1,0.0,-1.679402542583374e-26,,3.0678224,0.0,3.0678224
